路线编码,路段起点,路段终点,2020,2021,2022,2023,2024,技术等级,面层类型,车道数量,路基宽度,路面宽度,面层厚度,"修建
年度","养护里程
（公里）","已绿化里程
（公里）",地貌,高边坡数量,高边坡长度,涵洞数量
G318,4460,4461,93.14882234,83.69,76.3,89.72,90.01,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4461,4462,93.08094544,88.85,79.92,91.44,91.47,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4462,4463,95.18544405,90.06,87.35,92.79,93.65,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4463,4464,92.84373437,89.14,83.77,93.41,92.29,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4464,4465,92.34201321,90.11,68.11,91.94,87.4,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4465,4466,92.34201321,76.44,72.01,88.06,87.53,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4466,4467,93.14882234,84.54,71.27,88.25,90.76,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4467,4468,92.95177812,88.02,78.07,89.36,89.47,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4468,4469,95.1153387,89.08,81.05,91.11,93.75,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4469,4470,92.34201321,91.6,85.36,92.67,87.46,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4470,4471,92.481886,84.92,69.63,87.32,88.27,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4471,4472,92.37636681,90.51,73.75,86.54,86.81,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4472,4473,93.08094544,86,70.51,88.65,91.82,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4473,4474,93.14882234,89.9,80.39,91.54,90.31,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4474,4475,93.14882234,89.36,66.64,90.05,89.9,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4475,4476,92.94809135,87.59,79.74,90.49,92.37,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4476,4477,95.1153387,91.42,85.5,92.93,93.78,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4477,4478,99.05568999,92.45,86.97,93.17,93.4,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4478,4479,92.84373437,92.69,84.77,92.67,92.2,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4479,4480,93.08094544,91.24,84.75,92.69,91.56,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4480,4481,93.14882234,90.86,78.11,91.44,90.51,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4481,4482,93.14882234,90.11,77.44,90.58,90.76,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4482,4483,92.84373437,90.11,83.63,90.92,92.04,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4483,4484,92.59590258,91.28,76.15,91.49,88.45,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4484,4485,93.08094544,89.42,74.1,88.8,91.28,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4485,4486,93.08094544,89.42,81.71,89.71,91.14,三级公路,沥青,2,7.5,6.5,5,1954,29.291,0.42,山岭,0,0,49
G318,4486,4487,93.17912242,88.56,71.46,89.94,92.88,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4487,4488,94.10367147,92.08,85.72,93.97,94.52,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4488,4489,95.1153387,94.08,89.72,94.44,93.78,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4489,4490,93.45617621,92.41,86.07,93.96,93,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4490,4491,93.08094544,90.71,85.21,92.23,91.05,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4491,4492,93.73949922,90.11,83.38,92.44,94.11,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4492,4493,93.45617621,92.88,87.75,93.89,93.07,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4493,4494,95.1153387,91.86,87.69,92.85,93.82,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4494,4495,94.10367147,91.69,86.43,94.31,94.9,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4495,4496,94.80448319,94.15,89.38,95.24,93.92,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4496,4497,94.10367147,93.4,87.49,94.23,94.43,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4497,4498,94.10367147,93.59,86.7,94.5,94.72,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4498,4499,93.73949922,93.81,90.97,94.85,94.11,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4499,4500,94.10367147,93.61,85.75,92.97,94.72,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4500,4501,94.10367147,94.34,86.07,93.84,94.58,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4501,4502,92.18903117,93.22,86.99,93.72,89.69,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4502,4503,94.10367147,93.11,83.73,91.55,94.84,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4503,4504,94.10367147,94.08,87.52,94.65,94.7,三级公路,沥青,2,7.5,6.5,5,1954,18.109,17.161,山岭,0,0,37
G318,4504,4505,99.05568999,89.79,84.06,95.06,93.37,三级公路,沥青,2,7.5,6.5,5,1954,1.656,1.656,山岭,0,0,2
G318,4505,4506,94.10367147,92.92,87.22,89.96,92.75067954,三级公路,沥青,2,7.5,6.5,5,1954,1.656,1.656,山岭,0,0,2
G318,4506,4507,94.10367147,90.21,75.68,91.91816576,92.75067954,三级公路,沥青,2,7.5,6.5,5,1954,2.244,2.239,山岭,0,0,3
G318,4507,4508,94.10367147,84.62,73.19,88.86,92.75067954,三级公路,沥青,2,7.5,6.5,5,1954,1.656,1.656,山岭,0,0,2
G318,4508,4509,93.73949922,92.41,84.56,94.6,94.34,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4509,4510,94.80448319,94.02,89.69,94.92,93.92,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4510,4511,99.05568999,93.44,87.23,94.77,93.29,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4511,4512,93.17912242,92.37,88.14,94.53,92.73,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4512,4513,93.45617621,90.68,83.51,93.13,93.15,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4513,4514,93.08094544,91.28,87.85,93.88,91.69,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4514,4515,92.37636681,89.36,87.98,93.49,85.93,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4515,4516,91.99140926,76.75,62.16,86.99,81.78,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4516,4517,92.94809135,74.29,81,82.41,92.49,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4517,4518,93.14882234,92.47,89.99,93.69,90.16,三级公路,沥青,2,7.5,6.5,5,1954,9.924,8,山岭,0,0,18
G318,4518,4519,92.95177812,90.31,85.8,89.91,89.08,三级公路,沥青,2,7.5,6.5,5,1954,3.019,2.994,山岭,0,0,4
G318,4519,4520,93.14882234,86.95,80.61,90.17,90.16,三级公路,沥青,2,7.5,6.5,5,1954,3.019,2.994,山岭,0,0,4
G318,4520,4521,91.68913995,87.59,78.18,90.55,88.02,三级公路,沥青,2,7.5,6.5,5,1954,3.019,2.994,山岭,0,0,4
G318,4521,4522,91.9036903,63.96,31.36,45.75,63.96,三级公路,沥青,2,7.5,6.5,24,1954,0.402,0,山岭,0,0,0
G318,4522,4523,92.87845528,90.31,78.72,90.11824742,89.03,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4523,4524,92.95177812,85.86,77.78,90.75,89.63,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4524,4525,91.65359318,84.69,73.58,86.13,88.09,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4525,4526,92.80298333,88.74,77.76,91.48,88.68,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4526,4527,92.481886,86.41,82.32,90.67,88.33,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4527,4528,92.95177812,91.6,91.48,92.06,89.08,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4528,4529,92.481886,87.4,80.08,88.45,88.27,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4529,4530,93.08094544,89.03,82.62,91.67,91.51,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4530,4531,93.08094544,92.85,90.82,93.72,91.69,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4531,4532,93.14882234,91.05,84.3,93.39,90.41,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4532,4533,92.87845528,89.19,85.59,91.99,88.97,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4533,4534,92.37636681,87.27,78.52,90.49,85.57,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4534,4535,92.95177812,86.95,72.51,87.91,89.63,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4535,4536,92.80298333,87.9,79.38,90.23,88.74,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4536,4537,92.94809135,90.81,83.89,92.67,92.37,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4537,4538,94.10367147,93.15,86.78,93.81,95.22,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4538,4539,93.08094544,95.33,93.44,95.89,91.37,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4539,4540,93.17912242,90.76,86.68,92.28,92.61,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4540,4541,94.80448319,92.96,86.92,93.94,93.92,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4541,4542,93.14882234,93.22,89.71,94.93,90.66,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4542,4543,92.84373437,89.79,80.54,91.67,92.04,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4543,4544,91.68913995,91.37,85.54,93.78,88.02,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4544,4545,92.84373437,89.47,86.12,92.61,91.91,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4545,4546,93.08094544,87.78,75.71,90.74,91.6,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4546,4547,91.99140926,88.85,78.43,91.41,79.52,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4547,4548,92.2016414,82.88,69.11,84.97,84.23,三级公路,沥青,2,7.5,6.5,5,1954,26.341,20,山岭,0,0,66
G318,4548,4549,93.17912242,88.80794914,84.68,92.99,92.57,三级公路,沥青,2,7.5,6.5,5,1954,2.64,2,山岭,0,0,6
G318,4549,4550,92.84373437,89.95,83.63,91.54,91.99,三级公路,沥青,2,7.5,6.5,5,1954,2.64,2,山岭,0,0,6
G318,4550,4551,93.08094544,84.46,70.73,90.8,91.24,三级公路,沥青,2,7.5,6.5,5,1954,2.64,2,山岭,0,0,6
G318,4551,4552,93.14882234,88.80794914,75.91,91.93,90.5,三级公路,沥青,2,7.5,6.5,5,1954,1.214,0,山岭,0,0,4
G318,4552,4553,92.481886,87.59871435,78.91,89.38254343,88.12,三级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4553,4554,92.84373437,91.86,76.38931707,90.11824742,89.34922481,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4554,4555,93.08094544,92.77,76.38931707,90.11824742,90.67627965,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4555,4556,91.99140926,94.58,73.96784856,87.68133841,82.57061009,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4556,4557,92.2016414,94.4,75.60522968,89.38254343,87.05693208,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4557,4558,93.17912242,94.81,76.74881583,89.99327204,90.76647793,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4558,4559,92.84373437,95.22,76.38931707,90.11824742,89.34922481,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4559,4560,93.08094544,95.45,76.38931707,90.11824742,90.67627965,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4560,4561,93.14882234,93.68,76.38931707,89.99327204,90.67627965,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4561,4562,92.481886,93.29,76.1555292,89.3406463,88.32587282,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4562,4563,96.3,91.19,78.12784015,90.05944198,92.75067954,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4563,4564,96.2,81.7,79.44734562,91.01517971,92.75067954,二级公路,沥青,6,37,27,5,1954,11.239,0,山岭,0,0,13
G318,4564,4565,96.3,92.41,78.12784015,90.05944198,92.75067954,二级公路,沥青,6,37,27,5,1954,2.168,0,山岭,0,0,3
G318,4565,4566,94.6,91.19,79.44734562,91.01517971,92.75067954,二级公路,沥青,6,37,27,5,1954,2.168,0,山岭,0,0,3
G318,4566,4567,96.4,95.28,78.12784015,90.05944198,92.75067954,二级公路,沥青,6,37,27,5,1954,3.63,0,平原,0,0,0
G318,4567,4568,96.3,95.5,78.12784015,90.05944198,92.75067954,二级公路,沥青,6,37,27,5,1954,3.63,0,平原,0,0,0
G318,4568,4569,96.2,93.89,79.44734562,91.01517971,92.75067954,二级公路,沥青,6,37,27,5,1954,3.63,0,平原,0,0,0
G318,4569,4570,96.3,94.64,78.12784015,90.05944198,94.61,二级公路,沥青,6,37,27,5,1954,1.22,0.164,平原,0,0,2
G318,4570,4571,96.3,90.16,77.01,87.51,93.95,二级公路,沥青,6,37,27,5,1954,1.22,0.164,平原,0,0,2
G318,4571,4572,94.04014758,82.21,47.26,90.89539547,94.84,三级公路,沥青,2,7.5,6.5,5,1954,3.12,0.42,平原,0,0,6
G318,4572,4573,92,86.14,80.2,92.05,92.49,三级公路,沥青,2,7.5,6.5,5,1954,3.12,0.42,平原,0,0,6
G318,4573,4574,87.3,84.84,76.05,85.29,92.21,三级公路,沥青,2,7.5,6.5,5,1954,3.12,0.42,平原,0,0,6
G318,4574,4575,91.18771852,78.22008208,62.73831873,76.6763618,72.94,二级公路,沥青,6,37,27,5,1954,1.291,0.174,平原,0,0,0
